,Name,Symbol,Year,Mon,Day,High,Low,Open,Close,Volume,Marketcap,o_avg,c_avg,Price1,Volume1,Popularity
0,Binance Coin,BNB,2017,7,4,0.111263997852802,0.09926550090313,0.10589300096035,0.104249998927116,282041.666666667,10590283.3333333,0.106362999727329,0.105902830759684,0.117596112191677,403224.428571429,47417.6251407106
1,Binance Coin,BNB,2017,8,1,0.149764999747276,0.09610939770937,0.104594998061657,0.148847997188568,403224.428571429,11759611.4285714,0.111714026757649,0.117596112191677,0.546821002449308,12122230,6628689.96052108
2,Binance Coin,BNB,2017,8,2,1.46338999271393,0.14776599407196,0.148998007178307,1.29557001590729,12122230,54682100,0.383637002536229,0.546821002449308,2.02028569153377,51753471.4285714,104556797.814345
3,Binance Coin,BNB,2017,8,3,2.90892004966736,0.923371970653534,1.32709002494812,2.70110988616943,51753471.4285714,202028571.428571,1.81175712176732,2.02028569153377,2.30407598018646,33681070,77603744.3739789
4,Binance Coin,BNB,2017,8,4,2.9554500579834,1.85801994800568,2.72445011138916,2.20378994941711,33681070,230407600,2.36646101474762,2.30407598018646,1.48975656713758,16414095.7142857,24453006.883982
5,Binance Coin,BNB,2017,9,1,2.84927010536194,0.613009989261627,2.20168995857239,1.36621999740601,16414095.7142857,148975657.142857,1.60874158143997,1.48975656713758,0.945109724998474,5062502.85714286,4784620.68311828
6,Binance Coin,BNB,2017,9,2,1.40392994880676,0.673482000827789,1.39804005622864,0.678784012794495,5062502.85714286,94510971.4285714,1.05039344515119,0.945109724998474,0.793593287467956,2872880,2279898.28370094
7,Binance Coin,BNB,2017,9,3,0.937029004096985,0.526754975318909,0.683305025100708,0.702139973640442,2872880,79359328.5714286,0.795827431338174,0.793593287467956,1.01325464248657,5660093.33333333,5735115.8469073
8,Binance Coin,BNB,2017,9,4,1.43306994438171,0.683260023593903,0.69887101650238,1.28357994556427,5660093.33333333,101325466.666667,0.948460545804766,1.01325464248657,1.67943286895752,9887012.85714286,16604574.3680913
9,Binance Coin,BNB,2017,10,1,2.03294992446899,1.25989997386932,1.28418004512787,1.58424997329712,9887012.85714286,167943285.714286,1.64967000484467,1.67943286895752,1.39507571288518,5936425.71428572,8281763.33534703
10,Binance Coin,BNB,2017,10,2,1.60407996177673,1.18349003791809,1.57617998123169,1.53819000720978,5936425.71428572,139507571.428571,1.40717000620706,1.39507571288518,1.35674715042114,2547125.71428571,3455805.55462156
11,Binance Coin,BNB,2017,10,3,1.67940998077393,1.17025995254517,1.49512994289398,1.2540500164032,2547125.71428571,135323139.082857,1.39022856099265,1.35674715042114,1.23004502058029,2487552,3059800.95103455
12,Binance Coin,BNB,2017,10,4,1.41038000583649,1.09605002403259,1.25530004501343,1.31289005279541,2487552,121791675.63,1.23053200244904,1.23004502058029,1.50792573179517,4392747.14285714,6623936.44998402
13,Binance Coin,BNB,2017,11,1,1.81818997859955,1.19561994075775,1.33516001701355,1.80643999576569,4392747.14285714,149305756.674286,1.44014569691249,1.50792573179517,1.75542712211609,13241235.7142857,23244024.3031893
14,Binance Coin,BNB,2017,11,2,2.17423009872437,1.46256005764008,1.7990700006485,1.59257996082306,13241235.7142857,173811863.122857,1.79005714825221,1.75542712211609,1.586477126394,16248181.4285714,25777368.1819283
15,Binance Coin,BNB,2017,11,3,1.7012300491333,1.49530005455017,1.58776998519897,1.57405996322632,16248181.4285714,157083447.822857,1.5989271402359,1.586477126394,1.80152779155307,20461232.2222222,36861478.4977546
16,Binance Coin,BNB,2017,11,4,2.0529100894928,1.53759002685547,1.59048998355865,1.99697005748749,20461232.2222222,178376471.388889,1.76642111937205,1.80152779155307,2.40518001147679,35544142.8571429,85490061.9250755
17,Binance Coin,BNB,2017,12,1,2.9144299030304,1.92297005653381,1.99695003032684,2.77994990348816,35544142.8571429,238146492.52,2.29273576395852,2.40518001147679,2.75038719177246,28262714.2857143,77733407.3761531
18,Binance Coin,BNB,2017,12,2,3.15874004364014,2.21169996261597,2.76609992980957,3.15874004364014,28262714.2857143,272326832.562857,2.70763567515782,2.75038719177246,5.16884565353394,61857028.5714286,319729433.271953
19,Binance Coin,BNB,2017,12,3,6.7504301071167,3.14281988143921,3.15669989585876,5.18000984191895,61857028.5714286,511788089.554286,4.91534992626735,5.16884565353394,7.47631206512451,84328440,630465733.405129
20,Binance Coin,BNB,2017,12,4,11.3022003173828,3.51330995559692,5.20546007156372,8.63558006286621,84328440,740259556.368,7.13863792419434,7.47631206512451,13.1908642905099,239351256,3157249935.65909
21,Binance Coin,BNB,2018,1,1,23.5081996917725,7.95921993255615,8.62952995300293,18.6567993164062,239351256,1306080236.38571,11.7266986029489,13.1908642905099,19.9106001172747,246518709.714286,4908335450.54766
22,Binance Coin,BNB,2018,1,2,24.9120998382568,15.1708002090454,18.6464996337891,20.7772998809814,246518709.714286,1971428148.4,19.7385142190116,19.9106001172747,15.3056286403111,226657716.571429,3469138838.30317
23,Binance Coin,BNB,2018,1,3,23.6047992706299,9.65534019470215,20.8003997802734,14.0683002471924,226657716.571429,1515471507.37143,16.2716714314052,15.3056286403111,12.8136800765991,91354460.8,1170586834.26142
24,Binance Coin,BNB,2018,1,4,14.4503002166748,10.5684003829956,14.1986999511719,11.1450004577637,91354460.8,1268733711.52,13.1484399795532,12.8136800765991,8.63790559768677,73062244,631104766.427156
25,Binance Coin,BNB,2018,2,1,11.3943996429443,5.59006977081299,11.1782999038696,8.09500980377197,73062244,855273596.394286,9.08252000808716,8.63790559768677,9.28524153573173,56050097.74149,520438695.631106
26,Binance Coin,BNB,2018,2,2,10.6498003005981,8.09372043609619,8.09372043609619,10.4006004333496,56050097.74149,919368894.808572,8.95414420536586,9.28524153573173,10.6979141235352,70675829.1428571,756083950.779929
27,Binance Coin,BNB,2018,2,3,11.8706998825073,9.14725017547607,10.390700340271,9.3807897567749,70675829.1428571,1059243285.08571,10.8157814570836,10.6979141235352,9.72643838609968,59018242.8571429,574037302.805867
28,Binance Coin,BNB,2018,2,4,11.1828002929688,8.66057014465332,9.40474033355713,10.4381999969482,59018242.8571429,963053588.711429,9.59265572684152,9.72643838609968,9.97575146811349,50477228.5714286,503548287.027729
29,Binance Coin,BNB,2018,3,1,10.6714000701904,8.23690986633301,10.4482002258301,9.03487968444824,50477228.5714286,987739051.948571,10.1931272234235,9.97575146811349,8.52589014598301,81990886.8571429,699045294.315722
30,Binance Coin,BNB,2018,3,2,11.0016002655029,7.17423009872437,9.03567981719971,8.95921039581299,81990886.8571429,844182472.46,8.52014146532331,8.52589014598301,9.18366554805211,102613801.142857,942370830.310327
31,Binance Coin,BNB,2018,3,3,10.2932996749878,7.85847997665405,8.94456005096436,9.98200035095215,102613801.142857,909311477.034286,9.06816727774484,9.18366554805211,11.4488600730896,128845020,1475128605.09443
32,Binance Coin,BNB,2018,3,4,14.8387002944946,9.53544998168945,10.0284996032715,11.0558996200562,128845020,1133597424.04,11.3729400634766,11.4488600730896,12.3436713899885,105522099.428571,1302530119.72798
33,Binance Coin,BNB,2018,4,1,13.953200340271,10.3782997131348,11.1519002914429,12.4556999206543,105522099.428571,1435095040.88857,12.158885547093,12.3436713899885,12.5695287159511,102355914.285714,1286565603.86172
34,Binance Coin,BNB,2018,4,2,13.8401002883911,11.6104001998901,12.5124998092651,13.2444000244141,102355914.285714,1461353554.61429,12.5158572878156,12.5695287159511,12.5171570096697,95024400,1189435334.54966
35,Binance Coin,BNB,2018,4,3,13.6731996536255,11.5253000259399,13.2978000640869,13.378399848938,95024400,1427472749.07429,12.5072428839547,12.5171570096697,14.2899111641778,118748644.444444,1696907579.97765
36,Binance Coin,BNB,2018,4,4,15.9259004592896,12.8454999923706,13.3542995452881,14.3121004104614,118748644.444444,1629639898.66222,14.1773666805691,14.2899111641778,14.2242001124791,78123514.2857143,1111244500.69012
37,Binance Coin,BNB,2018,5,1,14.7992000579834,12.9945001602173,14.3145999908447,13.7025003433228,78123514.2857143,1622146118.77714,14.3107143129621,14.2242001124791,13.4192573002407,63760642.8571429,855620472.128751
38,Binance Coin,BNB,2018,5,2,15.045599937439,12.2538995742798,13.7046003341675,12.8706998825073,63760642.8571429,1530349396.88143,13.5605144500732,13.4192573002407,13.6449283872332,101360054.285714,1383050682.05464
39,Binance Coin,BNB,2018,5,3,16.2205009460449,11.9511003494263,12.8538999557495,14.7222995758057,101360054.285714,1556085257.73714,13.3855998175485,13.6449283872332,12.9152000427246,55757910,720124561.614235
40,Binance Coin,BNB,2018,5,4,14.8351001739502,11.7031002044678,14.5708999633789,14.1901998519897,55757910,1472866070.022,12.9540399551392,12.9152000427246,15.2653570175171,99862514.8571429,1524436941.96139
41,Binance Coin,BNB,2018,6,1,17.4381008148193,13.6654996871948,14.2517004013062,16.2630996704102,99862514.8571429,1740881022.55286,15.0068285805838,15.2653570175171,15.2164713995797,90826258.2857143,1382055161.53541
42,Binance Coin,BNB,2018,6,2,16.8903007507324,13.5923004150391,16.3495006561279,14.895299911499,90826258.2857143,1735306032.63,15.4553428377424,15.2164713995797,16.3043715613229,91934913.7142857,1498940992.65587
43,Binance Coin,BNB,2018,6,3,17.2682991027832,14.6911001205444,14.8819999694824,17.0533008575439,91934913.7142857,1859371552.13857,15.9760144097464,16.3043715613229,14.6638001335992,66909822.6666667,981152266.558564
44,Binance Coin,BNB,2018,6,4,17.2437000274658,13.5444002151489,17.0713996887207,14.6572999954224,66909822.6666667,1672278669.90778,14.939488834805,14.6638001335992,14.1338000978742,49482228,699371918.949435
45,Binance Coin,BNB,2018,7,1,14.8229999542236,13.2765998840332,14.6761999130249,14.4048004150391,49482228,1611836786.15143,14.2028715951102,14.1338000978742,12.7814001355852,35682342.8571429,456070301.832285
46,Binance Coin,BNB,2018,7,2,14.4223003387451,11.9015998840332,14.3978996276855,12.0965003967285,35682342.8571429,1457607345.40429,13.1219998768398,12.7814001355852,12.7540285927909,48856072,623111739.21945
47,Binance Coin,BNB,2018,7,3,13.8934001922607,11.8856000900269,12.0882997512817,12.1852998733521,48856072,1322034304.96286,12.7591856547764,12.7540285927909,13.2159499134827,52983370.4,700225569.4539
48,Binance Coin,BNB,2018,7,4,14.8694000244141,11.6484003067017,12.1887998580933,13.7754,52983370.4,1262288729.788,13.0531299465942,13.2159499134827,13.7423142857143,52935542.8571429,727456866.827755
49,Binance Coin,BNB,2018,8,1,14.4551,13.1286,13.7696,13.1461,52935542.8571429,1312563110.79286,13.8294142857143,13.7423142857143,11.4656014285714,35742800,409812698.741143
50,Binance Coin,BNB,2018,8,2,13.1392,8.66266,13.1289,9.42011,35742800,1095108521.41114,11.9903571428571,11.4656014285714,9.94464,26439285.7142857,262929178.285714
51,Binance Coin,BNB,2018,8,3,10.9651,9.39382,9.40796,9.71463,26439285.7142857,949837657.815714,9.89273428571429,9.94464,10.545967,27441540,289397575.26918
52,Binance Coin,BNB,2018,8,4,11.4996,9.25728,9.73594,11.0138,27441540,1007271916.7989,10.408601,10.545967,10.8153142857143,22638771.4285714,244845428.042449
53,Binance Coin,BNB,2018,9,1,11.5423,9.62191,11.0266,10.0373,22638771.4285714,1032997955.65086,10.9777714285714,10.8153142857143,9.52572571428571,18895114.2857143,179989676.025796
54,Binance Coin,BNB,2018,9,2,10.1943,9.03731,10.0328,9.93005,18895114.2857143,909826097.420429,9.56092,9.52572571428571,9.87143285714286,25598257.1428571,252691476.645592
55,Binance Coin,BNB,2018,9,3,10.4354,9.27657,9.90464,10.4108,25598257.1428571,968025879.243286,9.80173571428571,9.87143285714286,10.0109744444444,22927355.5555556,229525170.545358
56,Binance Coin,BNB,2018,9,4,10.5281,9.50621,10.4196,10.0178,22927355.5555556,1136787534.98222,10.0598155555556,10.0109744444444,10.3363657142857,34476214.2857143,356358759.301225
57,Binance Coin,BNB,2018,10,1,10.7457,9.88016,10.0097,10.519,34476214.2857143,1213936909.83,10.2652342857143,10.3363657142857,9.86955142857143,26480828.5714286,261353899.456898
