,Name,Symbol,Year,Mon,Day,High,Low,Open,Close,Volume,Marketcap,o_avg,c_avg,Price1,Volume1,Popularity
32,Litecoin,LTC,2013,12,4,25.4176998138428,16.1921005249023,16.603099822998,24.3470001220703,7338657,527576427.183,20.941010093689,21.6915500640869,25.655800138201,27941677.1428571,716866084.303283
33,Litecoin,LTC,2014,1,1,32.0596008300781,23.25,24.3477993011475,23.25,27941677.1428571,630280411.532857,25.8175569261823,25.655800138201,24.8563000815255,20767621.4285714,516206230.208091
34,Litecoin,LTC,2014,1,2,27.4192008972168,21.8106994628906,22.8449001312256,24.0981998443603,20767621.4285714,615991323.900714,24.7491855621338,24.8563000815255,24.7584713527135,7553112.85714286,187003528.297383
35,Litecoin,LTC,2014,1,3,25.7828006744385,23.1868000030518,24.1021995544434,24.733699798584,7553112.85714286,618575752.362572,24.6817286355155,24.7584713527135,22.1273900985718,11862177,262479017.897306
36,Litecoin,LTC,2014,1,4,25.0774002075195,19.5604991912842,24.8456001281738,22.1340007781982,11862177,557470531.3165,22.3936000823975,22.1273900985718,21.0655713762556,6881005.71428571,144952317.014708
37,Litecoin,LTC,2014,2,1,23.3840999603271,17.7003002166748,22.0990009307861,18.5352993011475,6881005.71428571,535815388.776429,21.5939998626709,21.0655713762556,17.1637142726353,13819870,237200299.964965
38,Litecoin,LTC,2014,2,2,18.9778003692627,13.3072004318237,18.5300998687744,16.4050998687744,13819870,439775509.835429,17.4728572028024,17.1637142726353,15.1535858426775,5662615.71428572,85808933.3205233
39,Litecoin,LTC,2014,2,3,16.5478000640869,13.1766996383667,16.4517002105713,13.8908996582031,5662615.71428572,391396831.805857,15.4844284057617,15.1535858426775,14.3651286533901,9668105.71428571,138883582.42029
40,Litecoin,LTC,2014,2,4,16.1567993164063,11.411600112915,13.9152002334595,13.2285003662109,9668105.71428571,374006036.483286,14.4515285491943,14.3651286533901,15.1975284303938,13917118.5714286,211505805.158447
41,Litecoin,LTC,2014,3,1,18.5503005981445,12.2306995391846,13.2271003723145,15.8514003753662,13917118.5714286,399055571.268,14.8287572860718,15.1975284303938,16.334714617048,6026730,98444914.6240016
42,Litecoin,LTC,2014,3,2,17.2437992095947,15.163800239563,15.8578996658325,16.5869007110596,6026730,432506285.341,16.216114452907,16.334714617048,17.1987570353917,16217597.1428571,278922512.957862
43,Litecoin,LTC,2014,3,3,20.9836006164551,14.9460000991821,16.6016998291016,15.6983995437622,16217597.1428571,459055447.463714,17.3084139142718,17.1987570353917,14.538279914856,9950717,144666309.099516
44,Litecoin,LTC,2014,3,4,16.8111000061035,12.3894996643066,15.6393003463745,12.7456998825073,9950717,391563465.5835,14.8604300498962,14.538279914856,11.5140428543091,7311005.71428572,84179233.1023843
45,Litecoin,LTC,2014,4,1,13.6660995483398,10.2945995330811,12.7749004364014,11.2606000900269,7311005.71428572,313046450.153857,11.7194429125105,11.5140428543091,10.6356701169695,9252952.85714286,98411354.196442
46,Litecoin,LTC,2014,4,2,11.6856002807617,8.12858009338379,11.210599899292,11.5178003311157,9252952.85714286,291311046.482429,10.5941698891776,10.6356701169695,12.7342145102365,9826842.85714286,125137124.901242
