,Name,Symbol,Year,Mon,Day,High,Low,Open,Close,Volume,Marketcap,o_avg,c_avg,Price1,Volume1,Popularity
0,Crypto.com Coin,CRO,2018,12,3,0.0398536142581,0.0114866815226,0.0195419431598,0.0328158652861,1235083.51001556,18981756.7919323,0.019374458959329,0.021329238762414,0.02432199562696,1563677.06037791,38031.7466244891
1,Crypto.com Coin,CRO,2018,12,4,0.0372901703755,0.0174834656827,0.0329211178603,0.0203787806827,1563677.06037791,32013560.5012728,0.02556676693901,0.02432199562696,0.020665125599114,1992682.60269605,41179.0362638838
2,Crypto.com Coin,CRO,2019,1,1,0.0225767733132,0.016758963746,0.0203541929135,0.0225767733132,1992682.60269605,34713100.4820565,0.020363535457472,0.020665125599114,0.017750415089372,1058098.64243339,18781.690108693
3,Crypto.com Coin,CRO,2019,1,2,0.0246543349268,0.0155530276635,0.0225474886275,0.0159603022071,1058098.64243339,34054991.0383959,0.018675110454157,0.017750415089372,0.014833801034314,660694.033511486,9800.60383766797
4,Crypto.com Coin,CRO,2019,1,3,0.0165176393956,0.0135174392523,0.0159461730571,0.0138295774446,660694.033511486,31334850.5178555,0.015119129965172,0.014833801034314,0.0132120272514,581362.234821375,7680.97368939481
5,Crypto.com Coin,CRO,2019,1,4,0.0149667275076,0.0121674408759,0.0137868118099,0.012957696725,581362.234821375,30994467.7003939,0.0133100547275,0.0132120272514,0.012485536033543,565859.0035309,7065.05297848971
6,Crypto.com Coin,CRO,2019,2,1,0.0130900167363,0.0119394046325,0.0129883134457,0.0121327178849,565859.0035309,32201502.8029287,0.012595384590629,0.012485536033543,0.012630026576786,600347.117713951,7582.4000520239
7,Crypto.com Coin,CRO,2019,2,2,0.0133194573957,0.0120945191224,0.0121643335745,0.0123729995619,600347.117713951,36793650.0531773,0.012609454371843,0.012630026576786,0.012829535920229,597863.295101733,7670.3086198939
8,Crypto.com Coin,CRO,2019,2,3,0.0136965356534,0.0122905841665,0.0124478608996,0.0130473172379,597863.295101733,40072620.6600067,0.012732783543357,0.012829535920229,0.012800182297129,643407.393597004,8235.73192936201
9,Crypto.com Coin,CRO,2019,2,4,0.0133694204885,0.0123765699749,0.0130580496023,0.0125874222055,643407.393597004,41417546.7863729,0.012834330565814,0.012800182297129,0.012993872681486,392118.879478057,5095.14279594472
10,Crypto.com Coin,CRO,2019,3,1,0.0175132417044,0.0123021493016,0.0125781765431,0.0146476138668,392118.879478057,43938798.5277041,0.0126917873122,0.012993872681486,0.037173241094757,282382.638893073,10497.0779165459
11,Crypto.com Coin,CRO,2019,3,2,0.0734397709087,0.0144508097108,0.0146554370326,0.0625535369908,282382.638893073,135948330.114725,0.030340406570086,0.037173241094757,0.077973538091829,23050359.137763,1797318.0562587
12,Crypto.com Coin,CRO,2019,3,3,0.125383287094,0.0625376217966,0.0625376217966,0.0684084234498,23050359.137763,316414172.695945,0.0766460993343,0.077973538091829,0.05469707540575,876862.0473627,47961.7895250379
13,Crypto.com Coin,CRO,2019,3,4,0.0686256123225,0.044178162621,0.0683883964981,0.0443785694234,876862.0473627,234413068.963846,0.05717552790797,0.05469707540575,0.0485352777774,714284.205906776,34667.982345695
14,Crypto.com Coin,CRO,2019,4,1,0.0661166484256,0.0435911528932,0.0443795822267,0.0535671396292,714284.205906776,219964755.259638,0.047285347754686,0.0485352777774,0.073491400702286,2051249.82877164,150749.223106751
15,Crypto.com Coin,CRO,2019,4,2,0.105282892109,0.052411877251,0.0536001937842,0.083772440375,2051249.82877164,348887783.157982,0.069548035531657,0.073491400702286,0.0839728420708,764702.211478407,64214.2180356678
16,Crypto.com Coin,CRO,2019,4,3,0.0921601945836,0.0755776466679,0.083772440375,0.0830373981093,764702.211478407,426302662.321797,0.0840258109576,0.0839728420708,0.074396168015733,444199.017830579,33046.7047629474
17,Crypto.com Coin,CRO,2019,4,4,0.0856256503955,0.0673416276916,0.0829414068592,0.073024571782,444199.017830579,393189899.239275,0.075592242247289,0.074396168015733,0.073223424050214,917932.133948243,67214.1338934103
18,Crypto.com Coin,CRO,2019,5,1,0.081729874121,0.0644607302467,0.0730376613623,0.0700031939596,917932.133948243,403989745.936853,0.073541648526072,0.073223424050214,0.067336834085514,1662565.00212062,111951.863704179
19,Crypto.com Coin,CRO,2019,5,2,0.0894555621419,0.0566617261942,0.070235041078,0.0657721973505,1662565.00212062,384404368.192788,0.0680267007238,0.067336834085514,0.067810690302114,2158711.79355062,146383.736883983
20,Crypto.com Coin,CRO,2019,5,3,0.118031764548,0.047613293186,0.0636274749416,0.065627898428,2158711.79355062,400157970.136642,0.067685360765472,0.067810690302114,0.06780913547018,11677712.2348675,791855.570915909
21,Crypto.com Coin,CRO,2019,5,4,0.0755263161166,0.0626939962534,0.065627898428,0.0702741277791,11677712.2348675,418409978.900806,0.06733721764507,0.06780913547018,0.069589529716014,15850208.9414644,1103008.58613707
22,Crypto.com Coin,CRO,2019,6,1,0.0961205714492,0.0612451058826,0.0703928959344,0.0647820775437,15850208.9414644,464330025.380718,0.070365899963614,0.069589529716014,0.0661704591643,8875994.1661855,587328.609516143
23,Crypto.com Coin,CRO,2019,6,2,0.0704971064074,0.0594211473636,0.0646497680465,0.0681094138278,8875994.1661855,456203029.670347,0.065704806114314,0.0661704591643,0.065454696480072,7880054.86313599,515786.599312877
24,Crypto.com Coin,CRO,2019,6,3,0.0725688162038,0.0569544470612,0.0681325275471,0.059409025378,7880054.86313599,463580716.019347,0.066617707291986,0.065454696480072,0.062827036709633,5329205.33901604,334818.179467535
25,Crypto.com Coin,CRO,2019,6,4,0.0775542528275,0.0554650725741,0.0596836704007,0.0611616322111,5329205.33901604,458733970.092223,0.062564649657467,0.062827036709633,0.066919919825514,4294861.51408549,287411.788184288
26,Crypto.com Coin,CRO,2019,7,1,0.0755611526955,0.0482053924185,0.0611616322111,0.0731142284192,4294861.51408549,508920601.225389,0.065177036346214,0.066919919825514,0.085871010580671,17192846.8174035,1476367.13096912
27,Crypto.com Coin,CRO,2019,7,2,0.155012811639,0.068865660985,0.0732612638393,0.0724661015554,17192846.8174035,676668950.516812,0.086104127324486,0.085871010580671,0.057556847194214,4897467.94161163,281882.813953904
28,Crypto.com Coin,CRO,2019,7,3,0.0747641436468,0.0478293675595,0.0727687315581,0.0545989964088,4897467.94161163,464521133.891157,0.060176314015843,0.057556847194214,0.06060820940375,7382576.08987099,447444.717594019
29,Crypto.com Coin,CRO,2019,7,4,0.0773263751611,0.054015386327,0.0545707558653,0.0586295207935,7382576.08987099,503137174.855848,0.06023057438105,0.06060820940375,0.054179131731586,5994507.68371979,324777.221462257
30,Crypto.com Coin,CRO,2019,8,1,0.0602595451439,0.0464928859383,0.0586670708372,0.0464928859383,5994507.68371979,461145898.72735,0.0559000051026,0.054179131731586,0.048623890117429,15619607.2512207,759486.066660745
31,Crypto.com Coin,CRO,2019,8,2,0.0563480285118,0.0447717177667,0.0464928859383,0.0467504179315,15619607.2512207,427814959.290166,0.0486100336551,0.048623890117429,0.044921590300786,12178464.3227139,547075.984797687
32,Crypto.com Coin,CRO,2019,8,3,0.0481585165923,0.0422272161489,0.0467504179315,0.0432040697613,12178464.3227139,408263950.845866,0.045418172331529,0.044921590300786,0.04137695549115,7905879.10720878,327121.20793739
33,Crypto.com Coin,CRO,2019,8,4,0.0442000590913,0.0384558090771,0.043124409522,0.0390571272912,7905879.10720878,384943491.757412,0.04179296070032,0.04137695549115,0.040078317406029,7619490.58321489,305376.362066332
34,Crypto.com Coin,CRO,2019,9,1,0.0440188056471,0.035943748801,0.0390281931004,0.0412093444332,7619490.58321489,375253834.890692,0.039860468337786,0.040078317406029,0.039113487184629,8474302.26214558,331459.5129291
35,Crypto.com Coin,CRO,2019,9,2,0.041728271774,0.0374905219814,0.0412093444332,0.0397444690713,8474302.26214558,381235547.988393,0.039326439833829,0.039113487184629,0.038993804704829,10336919.7977393,403075.83184252
36,Crypto.com Coin,CRO,2019,9,3,0.0403942116791,0.0376284503895,0.0395311414165,0.0385783890133,10336919.7977393,389391419.094758,0.039084163454443,0.038993804704829,0.035907686327811,5997574.88586915,215359.037729347
37,Crypto.com Coin,CRO,2019,9,4,0.0397962913034,0.0332532402061,0.0385619120986,0.0356769784548,5997574.88586915,370642552.363767,0.036297966627578,0.035907686327811,0.035412615667472,5865733.84952937,207720.978421061
38,Crypto.com Coin,CRO,2019,10,1,0.0372313266176,0.0334549455465,0.0357230689059,0.0356768969995,5865733.84952937,371292114.130136,0.035414507712486,0.035412615667472,0.0351286122199,9293279.02147896,326459.994996866
39,Crypto.com Coin,CRO,2019,10,2,0.0365757072812,0.0339304036973,0.0356673160033,0.0344318150446,9293279.02147896,372912439.380786,0.035304274079972,0.0351286122199,0.033530127564114,10340096.5611915,346704.756722011
